id,breed,image,breed_id
762f4cd537a628f1e6ebdbbbd76a6b88,brittany_spaniel,D:\GitWork\dog_breed\data\raw\train\762f4cd537a628f1e6ebdbbbd76a6b88.jpg,25
763e362b15a547d8520f76a42d84587e,dandie_dinmont,D:\GitWork\dog_breed\data\raw\train\763e362b15a547d8520f76a42d84587e.jpg,36
764450a6a7f4f55d5c4cd4f921a5714a,briard,D:\GitWork\dog_breed\data\raw\train\764450a6a7f4f55d5c4cd4f921a5714a.jpg,24
7645e3e336ea56a3d2acdd258190893a,toy_poodle,D:\GitWork\dog_breed\data\raw\train\7645e3e336ea56a3d2acdd258190893a.jpg,111
7646c6262a98a429448ed8cf1d39a342,eskimo_dog,D:\GitWork\dog_breed\data\raw\train\7646c6262a98a429448ed8cf1d39a342.jpg,44
76491d51112372938c485fc961a31dd9,japanese_spaniel,D:\GitWork\dog_breed\data\raw\train\76491d51112372938c485fc961a31dd9.jpg,62
7650b3dabb734ea29ce3adc3b3e2a9a8,chow,D:\GitWork\dog_breed\data\raw\train\7650b3dabb734ea29ce3adc3b3e2a9a8.jpg,31
76573a994d0ab0a1f77d117534a18573,english_setter,D:\GitWork\dog_breed\data\raw\train\76573a994d0ab0a1f77d117534a18573.jpg,41
7662c0c55bbc3130972f9477891db973,norwich_terrier,D:\GitWork\dog_breed\data\raw\train\7662c0c55bbc3130972f9477891db973.jpg,82
7663f70daedd1e9e3616b4ff4832ce39,shih-tzu,D:\GitWork\dog_breed\data\raw\train\7663f70daedd1e9e3616b4ff4832ce39.jpg,101
766e9b95fb67bb079729345d071f44ff,gordon_setter,D:\GitWork\dog_breed\data\raw\train\766e9b95fb67bb079729345d071f44ff.jpg,51
7671fa917628bbe067eb4f63e5003ca7,appenzeller,D:\GitWork\dog_breed\data\raw\train\7671fa917628bbe067eb4f63e5003ca7.jpg,6
7675ed37fee3bcf5a7b5ffb58cd96caf,afghan_hound,D:\GitWork\dog_breed\data\raw\train\7675ed37fee3bcf5a7b5ffb58cd96caf.jpg,2
76772fb434731181bdd7c979f6f29bd3,cardigan,D:\GitWork\dog_breed\data\raw\train\76772fb434731181bdd7c979f6f29bd3.jpg,28
767bddefbcbc83a67444bfc76ff42660,dandie_dinmont,D:\GitWork\dog_breed\data\raw\train\767bddefbcbc83a67444bfc76ff42660.jpg,36
767bfb070895c3d4f8a98d02c385ea79,border_terrier,D:\GitWork\dog_breed\data\raw\train\767bfb070895c3d4f8a98d02c385ea79.jpg,18
767e3cfc3226ad280d37d7f0176879b7,irish_setter,D:\GitWork\dog_breed\data\raw\train\767e3cfc3226ad280d37d7f0176879b7.jpg,57
768493a604476da27e6746a906a4f498,lhasa,D:\GitWork\dog_breed\data\raw\train\768493a604476da27e6746a906a4f498.jpg,71
7684bc9005956e3fa3cbd7c8d4697e57,miniature_schnauzer,D:\GitWork\dog_breed\data\raw\train\7684bc9005956e3fa3cbd7c8d4697e57.jpg,78
7696ddcd73ef242b1a571a415f8382d1,pomeranian,D:\GitWork\dog_breed\data\raw\train\7696ddcd73ef242b1a571a415f8382d1.jpg,88
769ad7b5e71846607ef374c477c51d4a,blenheim_spaniel,D:\GitWork\dog_breed\data\raw\train\769ad7b5e71846607ef374c477c51d4a.jpg,14
769fc71927cdbcc012395975def5c08a,newfoundland,D:\GitWork\dog_breed\data\raw\train\769fc71927cdbcc012395975def5c08a.jpg,79
76a0a11e369b47cc3072bdff576a4ffd,maltese_dog,D:\GitWork\dog_breed\data\raw\train\76a0a11e369b47cc3072bdff576a4ffd.jpg,74
76a366813f6d0182709d8fa154fc24b2,yorkshire_terrier,D:\GitWork\dog_breed\data\raw\train\76a366813f6d0182709d8fa154fc24b2.jpg,120
76aa07eab0d5efb97081aa495b2212ab,border_terrier,D:\GitWork\dog_breed\data\raw\train\76aa07eab0d5efb97081aa495b2212ab.jpg,18
76aa48855d652aa3713bc1a1a2a1e296,standard_schnauzer,D:\GitWork\dog_breed\data\raw\train\76aa48855d652aa3713bc1a1a2a1e296.jpg,107
76bc03407f010ea8872204dfd4fb3c0c,chesapeake_bay_retriever,D:\GitWork\dog_breed\data\raw\train\76bc03407f010ea8872204dfd4fb3c0c.jpg,29
76d7b339f71872f2301649db866afae7,great_pyrenees,D:\GitWork\dog_breed\data\raw\train\76d7b339f71872f2301649db866afae7.jpg,53
76d9a70ad3f43b73121e3990b515983d,keeshond,D:\GitWork\dog_breed\data\raw\train\76d9a70ad3f43b73121e3990b515983d.jpg,63
76d9f6a0b04ea4997e7c58abef533377,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\76d9f6a0b04ea4997e7c58abef533377.jpg,12
76e8dd8997787b79d3c1e4632c89263d,dandie_dinmont,D:\GitWork\dog_breed\data\raw\train\76e8dd8997787b79d3c1e4632c89263d.jpg,36
76f332f9bc92a0ede6185410b21065ba,italian_greyhound,D:\GitWork\dog_breed\data\raw\train\76f332f9bc92a0ede6185410b21065ba.jpg,61
76f34fedeebaa49f5ce0faf1b7465798,chow,D:\GitWork\dog_breed\data\raw\train\76f34fedeebaa49f5ce0faf1b7465798.jpg,31
76f3c8cb1a8cc07aa8e54064d8594a6c,schipperke,D:\GitWork\dog_breed\data\raw\train\76f3c8cb1a8cc07aa8e54064d8594a6c.jpg,96
76f91122682ee3329b7b4c2af35baa7b,staffordshire_bullterrier,D:\GitWork\dog_breed\data\raw\train\76f91122682ee3329b7b4c2af35baa7b.jpg,105
76fd190c3cba9f9fcee27b206a0ab886,great_pyrenees,D:\GitWork\dog_breed\data\raw\train\76fd190c3cba9f9fcee27b206a0ab886.jpg,53
77025d2001aabd615d18015a28ef8893,pug,D:\GitWork\dog_breed\data\raw\train\77025d2001aabd615d18015a28ef8893.jpg,89
770c67d2d1c05302c985a8fe57c24f0f,black-and-tan_coonhound,D:\GitWork\dog_breed\data\raw\train\770c67d2d1c05302c985a8fe57c24f0f.jpg,13
770de66127639f0a2c88a2f42631378e,border_collie,D:\GitWork\dog_breed\data\raw\train\770de66127639f0a2c88a2f42631378e.jpg,17
770e93c5d9961cc0b72dc41069cdaa62,sealyham_terrier,D:\GitWork\dog_breed\data\raw\train\770e93c5d9961cc0b72dc41069cdaa62.jpg,99
771145b82a29f68c70e29f7bbb58797b,curly-coated_retriever,D:\GitWork\dog_breed\data\raw\train\771145b82a29f68c70e29f7bbb58797b.jpg,35
77206715d37089e33d8c126485ba24c7,african_hunting_dog,D:\GitWork\dog_breed\data\raw\train\77206715d37089e33d8c126485ba24c7.jpg,3
77206fa9b8356386a19d7d5e130f863a,scottish_deerhound,D:\GitWork\dog_breed\data\raw\train\77206fa9b8356386a19d7d5e130f863a.jpg,98
77257e84ad1baee850c33f5ad5cf90a0,greater_swiss_mountain_dog,D:\GitWork\dog_breed\data\raw\train\77257e84ad1baee850c33f5ad5cf90a0.jpg,54
773f83245c9206fd7f67812b064b4117,appenzeller,D:\GitWork\dog_breed\data\raw\train\773f83245c9206fd7f67812b064b4117.jpg,6
7742f1ede5c9e95b93dcbaee009f6e87,maltese_dog,D:\GitWork\dog_breed\data\raw\train\7742f1ede5c9e95b93dcbaee009f6e87.jpg,74
7749d60e894cbd4d018c4ffd960d4e4e,briard,D:\GitWork\dog_breed\data\raw\train\7749d60e894cbd4d018c4ffd960d4e4e.jpg,24
776a702e80fc75c7969198ede3ee0aad,boston_bull,D:\GitWork\dog_breed\data\raw\train\776a702e80fc75c7969198ede3ee0aad.jpg,20
776efe98bbf0cb040ec6c2d6515b7bc5,saint_bernard,D:\GitWork\dog_breed\data\raw\train\776efe98bbf0cb040ec6c2d6515b7bc5.jpg,93
778a40555323b9c9eb080086c29904f0,english_setter,D:\GitWork\dog_breed\data\raw\train\778a40555323b9c9eb080086c29904f0.jpg,41
778e6ae08fba644f16d4c870ed9d16b0,clumber,D:\GitWork\dog_breed\data\raw\train\778e6ae08fba644f16d4c870ed9d16b0.jpg,32
778e71af58e7431ccc91543e5d645f73,old_english_sheepdog,D:\GitWork\dog_breed\data\raw\train\778e71af58e7431ccc91543e5d645f73.jpg,83
778e8a6cc368c6c5fce51d55ae57d6c6,irish_water_spaniel,D:\GitWork\dog_breed\data\raw\train\778e8a6cc368c6c5fce51d55ae57d6c6.jpg,59
77928a7be51832f25f6909eb9cc4afce,siberian_husky,D:\GitWork\dog_breed\data\raw\train\77928a7be51832f25f6909eb9cc4afce.jpg,102
7799fee02fb12deb117bd1162c33da48,papillon,D:\GitWork\dog_breed\data\raw\train\7799fee02fb12deb117bd1162c33da48.jpg,85
779f9ae1ab62563cb77672c38f91a1f0,doberman,D:\GitWork\dog_breed\data\raw\train\779f9ae1ab62563cb77672c38f91a1f0.jpg,39
77a089032276f7edce828022c3dca3e8,samoyed,D:\GitWork\dog_breed\data\raw\train\77a089032276f7edce828022c3dca3e8.jpg,95
77a502482eb14811e2a16431c89c52fe,greater_swiss_mountain_dog,D:\GitWork\dog_breed\data\raw\train\77a502482eb14811e2a16431c89c52fe.jpg,54
77adbcd124ca77b78044211f06ed0240,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\77adbcd124ca77b78044211f06ed0240.jpg,69
77b275a147f3bf38cfc00b51ebbc759f,flat-coated_retriever,D:\GitWork\dog_breed\data\raw\train\77b275a147f3bf38cfc00b51ebbc759f.jpg,45
77b3b214f0a852524906fba0f3f97f0d,samoyed,D:\GitWork\dog_breed\data\raw\train\77b3b214f0a852524906fba0f3f97f0d.jpg,95
77b43f8c92647abe6025d4972dd899cf,siberian_husky,D:\GitWork\dog_breed\data\raw\train\77b43f8c92647abe6025d4972dd899cf.jpg,102
77bbd2303fa579c249dfc4ce01832aac,english_foxhound,D:\GitWork\dog_breed\data\raw\train\77bbd2303fa579c249dfc4ce01832aac.jpg,40
77c28f5613c5e7bd0ee27cad00d8e4bd,malamute,D:\GitWork\dog_breed\data\raw\train\77c28f5613c5e7bd0ee27cad00d8e4bd.jpg,72
77c4f20be5520f5394ad2a1e7181ba51,scottish_deerhound,D:\GitWork\dog_breed\data\raw\train\77c4f20be5520f5394ad2a1e7181ba51.jpg,98
77c6711d3cc1f298b9c4bad5332ad4a1,irish_terrier,D:\GitWork\dog_breed\data\raw\train\77c6711d3cc1f298b9c4bad5332ad4a1.jpg,58
77ca2e85e0e8ea05ad424b9e53e644f1,afghan_hound,D:\GitWork\dog_breed\data\raw\train\77ca2e85e0e8ea05ad424b9e53e644f1.jpg,2
77ca5fe121dc5b6522a7837d05d1ede7,affenpinscher,D:\GitWork\dog_breed\data\raw\train\77ca5fe121dc5b6522a7837d05d1ede7.jpg,1
77d33d7560ca0fdfef1a342bd70ac80c,newfoundland,D:\GitWork\dog_breed\data\raw\train\77d33d7560ca0fdfef1a342bd70ac80c.jpg,79
77da61ad8cbc01b9396b05eba6b08dc7,norwich_terrier,D:\GitWork\dog_breed\data\raw\train\77da61ad8cbc01b9396b05eba6b08dc7.jpg,82
77f1a9085d57f10fcf733e45f565b287,staffordshire_bullterrier,D:\GitWork\dog_breed\data\raw\train\77f1a9085d57f10fcf733e45f565b287.jpg,105
77f5d224817632147c90ec5bf47a1a27,welsh_springer_spaniel,D:\GitWork\dog_breed\data\raw\train\77f5d224817632147c90ec5bf47a1a27.jpg,116
77f7c791ba91d7e755a7038c3a23cf8b,rhodesian_ridgeback,D:\GitWork\dog_breed\data\raw\train\77f7c791ba91d7e755a7038c3a23cf8b.jpg,91
78028851f3053833c5415a9cd989f9f8,kerry_blue_terrier,D:\GitWork\dog_breed\data\raw\train\78028851f3053833c5415a9cd989f9f8.jpg,65
7804443416f4fb5ac314f0df5301a115,old_english_sheepdog,D:\GitWork\dog_breed\data\raw\train\7804443416f4fb5ac314f0df5301a115.jpg,83
780c591e93d4799c0b53b98198eb14ee,irish_terrier,D:\GitWork\dog_breed\data\raw\train\780c591e93d4799c0b53b98198eb14ee.jpg,58
7814fb216248b93e7dcf9b2acb794294,yorkshire_terrier,D:\GitWork\dog_breed\data\raw\train\7814fb216248b93e7dcf9b2acb794294.jpg,120
781aff4e974e88a2677fe0dfb67b4f84,old_english_sheepdog,D:\GitWork\dog_breed\data\raw\train\781aff4e974e88a2677fe0dfb67b4f84.jpg,83
782319adbba9e5002b9f727abb845543,groenendael,D:\GitWork\dog_breed\data\raw\train\782319adbba9e5002b9f727abb845543.jpg,55
782492a8d27b95f3f2a5ad2af461eab5,sealyham_terrier,D:\GitWork\dog_breed\data\raw\train\782492a8d27b95f3f2a5ad2af461eab5.jpg,99
78264c18912a9f0236458ff853aa985c,otterhound,D:\GitWork\dog_breed\data\raw\train\78264c18912a9f0236458ff853aa985c.jpg,84
782669e06eddddfd3430858040ee6bab,french_bulldog,D:\GitWork\dog_breed\data\raw\train\782669e06eddddfd3430858040ee6bab.jpg,46
782b15a9d7ff3f9783a910eaefc18bbf,miniature_pinscher,D:\GitWork\dog_breed\data\raw\train\782b15a9d7ff3f9783a910eaefc18bbf.jpg,76
783d78ba59079ffb9c3c0bf8252a72a9,irish_setter,D:\GitWork\dog_breed\data\raw\train\783d78ba59079ffb9c3c0bf8252a72a9.jpg,57
7842de14ba609ada5cf0c14854ef0b89,english_foxhound,D:\GitWork\dog_breed\data\raw\train\7842de14ba609ada5cf0c14854ef0b89.jpg,40
78466d3bba64e5554ac942cda301e078,saluki,D:\GitWork\dog_breed\data\raw\train\78466d3bba64e5554ac942cda301e078.jpg,94
784874c8509f23230c93f1c6909e8945,bull_mastiff,D:\GitWork\dog_breed\data\raw\train\784874c8509f23230c93f1c6909e8945.jpg,26
785148e9deb47c2888b8859d96681392,bloodhound,D:\GitWork\dog_breed\data\raw\train\785148e9deb47c2888b8859d96681392.jpg,15
785332dcfbe904ed9f7e9f96e32cce13,basenji,D:\GitWork\dog_breed\data\raw\train\785332dcfbe904ed9f7e9f96e32cce13.jpg,8
785dd3642bde85cc406c55c262f2cf87,bedlington_terrier,D:\GitWork\dog_breed\data\raw\train\785dd3642bde85cc406c55c262f2cf87.jpg,11
7864eacf8b7a02d785e094897d2a215d,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\7864eacf8b7a02d785e094897d2a215d.jpg,69
786e55f920591241642b541e80c99b71,dandie_dinmont,D:\GitWork\dog_breed\data\raw\train\786e55f920591241642b541e80c99b71.jpg,36
7887ba5a0f253ea6b2e35201e5890655,basenji,D:\GitWork\dog_breed\data\raw\train\7887ba5a0f253ea6b2e35201e5890655.jpg,8
78892d355550946552b770d51a2cd67c,wire-haired_fox_terrier,D:\GitWork\dog_breed\data\raw\train\78892d355550946552b770d51a2cd67c.jpg,119
7889edf05a5af5ad63b08764ffead960,irish_wolfhound,D:\GitWork\dog_breed\data\raw\train\7889edf05a5af5ad63b08764ffead960.jpg,60
788dcabb3cbccea5a2818e57dc00f1ea,clumber,D:\GitWork\dog_breed\data\raw\train\788dcabb3cbccea5a2818e57dc00f1ea.jpg,32
7890a3c00d0be71a36e61c59c033c540,border_terrier,D:\GitWork\dog_breed\data\raw\train\7890a3c00d0be71a36e61c59c033c540.jpg,18
7895625f782edb6173dde473a141f178,redbone,D:\GitWork\dog_breed\data\raw\train\7895625f782edb6173dde473a141f178.jpg,90
7896a1b868e18ec4b78557bd33d90c40,pembroke,D:\GitWork\dog_breed\data\raw\train\7896a1b868e18ec4b78557bd33d90c40.jpg,87
78986ec37ba0465c40dd5ce83faa896d,staffordshire_bullterrier,D:\GitWork\dog_breed\data\raw\train\78986ec37ba0465c40dd5ce83faa896d.jpg,105
78ab8dc71eb167564ee22c326f92831a,german_short-haired_pointer,D:\GitWork\dog_breed\data\raw\train\78ab8dc71eb167564ee22c326f92831a.jpg,48
78af4bf2226313d0a098d8889620c19e,standard_schnauzer,D:\GitWork\dog_breed\data\raw\train\78af4bf2226313d0a098d8889620c19e.jpg,107
78b7197ade3d5e29873a7ea27adc760c,rhodesian_ridgeback,D:\GitWork\dog_breed\data\raw\train\78b7197ade3d5e29873a7ea27adc760c.jpg,91
78ba53d157186b9c4de0da5d6897a1db,airedale,D:\GitWork\dog_breed\data\raw\train\78ba53d157186b9c4de0da5d6897a1db.jpg,4
78bd37be99859b01540f48a5fd327c0a,pembroke,D:\GitWork\dog_breed\data\raw\train\78bd37be99859b01540f48a5fd327c0a.jpg,87
78c79639390eca2e6e34d11278af4190,gordon_setter,D:\GitWork\dog_breed\data\raw\train\78c79639390eca2e6e34d11278af4190.jpg,51
78c7b5a2dd1c9612ae14bf9e326090e6,miniature_schnauzer,D:\GitWork\dog_breed\data\raw\train\78c7b5a2dd1c9612ae14bf9e326090e6.jpg,78
78c92f75971c43e4962e206059b6a48d,kuvasz,D:\GitWork\dog_breed\data\raw\train\78c92f75971c43e4962e206059b6a48d.jpg,67
78cb1dbdd48e40691132cba7a39282bd,standard_schnauzer,D:\GitWork\dog_breed\data\raw\train\78cb1dbdd48e40691132cba7a39282bd.jpg,107
78db7499ee42192c475ba71c59d7a05b,entlebucher,D:\GitWork\dog_breed\data\raw\train\78db7499ee42192c475ba71c59d7a05b.jpg,43
78ddc0326486a7e9ed6ce49aea113031,cairn,D:\GitWork\dog_breed\data\raw\train\78ddc0326486a7e9ed6ce49aea113031.jpg,27
78e7aa41b7f4326a7f582426a3fdb151,afghan_hound,D:\GitWork\dog_breed\data\raw\train\78e7aa41b7f4326a7f582426a3fdb151.jpg,2
78f254f10390add2efc337636f181521,wire-haired_fox_terrier,D:\GitWork\dog_breed\data\raw\train\78f254f10390add2efc337636f181521.jpg,119
78f55447d9df48913f4d96965a695930,cocker_spaniel,D:\GitWork\dog_breed\data\raw\train\78f55447d9df48913f4d96965a695930.jpg,33
78f9f919d2ab1396a4b99b9c6a3d2074,silky_terrier,D:\GitWork\dog_breed\data\raw\train\78f9f919d2ab1396a4b99b9c6a3d2074.jpg,103
78faf3a77c7d8ee488e39a73a6cc1978,yorkshire_terrier,D:\GitWork\dog_breed\data\raw\train\78faf3a77c7d8ee488e39a73a6cc1978.jpg,120
79010e9eef804bc1fca107849c04b280,leonberg,D:\GitWork\dog_breed\data\raw\train\79010e9eef804bc1fca107849c04b280.jpg,70
790ca20d3532a647cc20751fc063ff1b,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\790ca20d3532a647cc20751fc063ff1b.jpg,12
792cd4056f5d7c3abf870d72c8a6abf7,komondor,D:\GitWork\dog_breed\data\raw\train\792cd4056f5d7c3abf870d72c8a6abf7.jpg,66
792dee870c0467ee84d772de1e23c9ee,papillon,D:\GitWork\dog_breed\data\raw\train\792dee870c0467ee84d772de1e23c9ee.jpg,85
792ee1a15734d6da6074f25524050f66,tibetan_mastiff,D:\GitWork\dog_breed\data\raw\train\792ee1a15734d6da6074f25524050f66.jpg,109
792fa603050f93605bb6329092a07db9,rhodesian_ridgeback,D:\GitWork\dog_breed\data\raw\train\792fa603050f93605bb6329092a07db9.jpg,91
79390b828803e5f2589c35e1003f28b9,silky_terrier,D:\GitWork\dog_breed\data\raw\train\79390b828803e5f2589c35e1003f28b9.jpg,103
793c3e6ddbee03b56b350aeb3910682c,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\793c3e6ddbee03b56b350aeb3910682c.jpg,69
79413f5137ea4e706ae922fe62f044ec,rottweiler,D:\GitWork\dog_breed\data\raw\train\79413f5137ea4e706ae922fe62f044ec.jpg,92
79465b231a7c290606cc384a4f8c1231,german_shepherd,D:\GitWork\dog_breed\data\raw\train\79465b231a7c290606cc384a4f8c1231.jpg,47
795711c5b083e14307d5e5769402af8d,bouvier_des_flandres,D:\GitWork\dog_breed\data\raw\train\795711c5b083e14307d5e5769402af8d.jpg,21
7968fee6de08f19f2a783e5b9a8bd46f,scottish_deerhound,D:\GitWork\dog_breed\data\raw\train\7968fee6de08f19f2a783e5b9a8bd46f.jpg,98
7972d0467f6a8d6f209f948347061e24,siberian_husky,D:\GitWork\dog_breed\data\raw\train\7972d0467f6a8d6f209f948347061e24.jpg,102
7976034449c9a5d65d00d83ef443ebd0,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\7976034449c9a5d65d00d83ef443ebd0.jpg,69
797a46212d04b7b75676f5e0e99f828e,staffordshire_bullterrier,D:\GitWork\dog_breed\data\raw\train\797a46212d04b7b75676f5e0e99f828e.jpg,105
797bb2f81e6d52cb0964c7d3a8b659e1,irish_terrier,D:\GitWork\dog_breed\data\raw\train\797bb2f81e6d52cb0964c7d3a8b659e1.jpg,58
79830abe3ee01ebd66d13324aa69ddd2,sussex_spaniel,D:\GitWork\dog_breed\data\raw\train\79830abe3ee01ebd66d13324aa69ddd2.jpg,108
799017168bea86fbb6a83c5d97cc0b8c,borzoi,D:\GitWork\dog_breed\data\raw\train\799017168bea86fbb6a83c5d97cc0b8c.jpg,19
79996b812c79f6301e408d014e6d8e46,west_highland_white_terrier,D:\GitWork\dog_breed\data\raw\train\79996b812c79f6301e408d014e6d8e46.jpg,117
799a738f04ac3d03f5da7672353ad879,soft-coated_wheaten_terrier,D:\GitWork\dog_breed\data\raw\train\799a738f04ac3d03f5da7672353ad879.jpg,104
79a123def8d177430cd02931565c5f25,bedlington_terrier,D:\GitWork\dog_breed\data\raw\train\79a123def8d177430cd02931565c5f25.jpg,11
79a48334e53e8c42cb533363b40a9288,komondor,D:\GitWork\dog_breed\data\raw\train\79a48334e53e8c42cb533363b40a9288.jpg,66
79a7fb5f7c40be0c75331a0a8558191d,entlebucher,D:\GitWork\dog_breed\data\raw\train\79a7fb5f7c40be0c75331a0a8558191d.jpg,43
79aaf2bb0872d2f14ffd2d65057032f1,pekinese,D:\GitWork\dog_breed\data\raw\train\79aaf2bb0872d2f14ffd2d65057032f1.jpg,86
79b05087af93c305981bfe509659391e,cairn,D:\GitWork\dog_breed\data\raw\train\79b05087af93c305981bfe509659391e.jpg,27
79bef9a1aebcd3246ec1de034107dd87,boston_bull,D:\GitWork\dog_breed\data\raw\train\79bef9a1aebcd3246ec1de034107dd87.jpg,20
79bf1625004cb49fbeb98e1ba0dc08c6,clumber,D:\GitWork\dog_breed\data\raw\train\79bf1625004cb49fbeb98e1ba0dc08c6.jpg,32
79bf450241ac44efcb4b41220275fbc9,flat-coated_retriever,D:\GitWork\dog_breed\data\raw\train\79bf450241ac44efcb4b41220275fbc9.jpg,45
79c132b5981112afd66ccf194005be1e,komondor,D:\GitWork\dog_breed\data\raw\train\79c132b5981112afd66ccf194005be1e.jpg,66
79c3812790eb28056231448106959e8d,irish_wolfhound,D:\GitWork\dog_breed\data\raw\train\79c3812790eb28056231448106959e8d.jpg,60
79c4b258a57fb46c58b749d093bb22ed,saint_bernard,D:\GitWork\dog_breed\data\raw\train\79c4b258a57fb46c58b749d093bb22ed.jpg,93
79c86fd29b3a3114546150b748eed6c9,wire-haired_fox_terrier,D:\GitWork\dog_breed\data\raw\train\79c86fd29b3a3114546150b748eed6c9.jpg,119
79cfdadcf7d192139150d23f49041aa7,afghan_hound,D:\GitWork\dog_breed\data\raw\train\79cfdadcf7d192139150d23f49041aa7.jpg,2
79d2ea336fda1392771cb594f3555945,scottish_deerhound,D:\GitWork\dog_breed\data\raw\train\79d2ea336fda1392771cb594f3555945.jpg,98
79deb223049ef9f441f3fcf989897d29,great_pyrenees,D:\GitWork\dog_breed\data\raw\train\79deb223049ef9f441f3fcf989897d29.jpg,53
79e176c35318c7cdb2db59366726de77,west_highland_white_terrier,D:\GitWork\dog_breed\data\raw\train\79e176c35318c7cdb2db59366726de77.jpg,117
79e5a57747f01674c13c7808a8182387,giant_schnauzer,D:\GitWork\dog_breed\data\raw\train\79e5a57747f01674c13c7808a8182387.jpg,49
79e5eceb21f356f2588ae36ec2c91599,kuvasz,D:\GitWork\dog_breed\data\raw\train\79e5eceb21f356f2588ae36ec2c91599.jpg,67
79ebb7ccc1a5d29593f913210c36118f,tibetan_terrier,D:\GitWork\dog_breed\data\raw\train\79ebb7ccc1a5d29593f913210c36118f.jpg,110
79f19e141ef77c11376a2ee137ecd731,greater_swiss_mountain_dog,D:\GitWork\dog_breed\data\raw\train\79f19e141ef77c11376a2ee137ecd731.jpg,54
79f802428ab1d8e15f3b6d0d9c49a1c0,ibizan_hound,D:\GitWork\dog_breed\data\raw\train\79f802428ab1d8e15f3b6d0d9c49a1c0.jpg,56
79f931065bf961e6251c37d890658116,irish_setter,D:\GitWork\dog_breed\data\raw\train\79f931065bf961e6251c37d890658116.jpg,57
7a06c76962e2133762b6e1e10b440d63,whippet,D:\GitWork\dog_breed\data\raw\train\7a06c76962e2133762b6e1e10b440d63.jpg,118
7a0cfd6eb2495b5b25d6efed110b737c,mexican_hairless,D:\GitWork\dog_breed\data\raw\train\7a0cfd6eb2495b5b25d6efed110b737c.jpg,75
7a11caa83f363f20ade587ee2a6b2e22,irish_wolfhound,D:\GitWork\dog_breed\data\raw\train\7a11caa83f363f20ade587ee2a6b2e22.jpg,60
7a1235e58df9cb1759647c149b4a27c2,entlebucher,D:\GitWork\dog_breed\data\raw\train\7a1235e58df9cb1759647c149b4a27c2.jpg,43
7a23cdc4394b4161738def43eab00254,staffordshire_bullterrier,D:\GitWork\dog_breed\data\raw\train\7a23cdc4394b4161738def43eab00254.jpg,105
7a2f4742b8b63e57d02c6b116d885e5f,irish_terrier,D:\GitWork\dog_breed\data\raw\train\7a2f4742b8b63e57d02c6b116d885e5f.jpg,58
7a353163cdba5d0564980a73c538a702,borzoi,D:\GitWork\dog_breed\data\raw\train\7a353163cdba5d0564980a73c538a702.jpg,19
7a3570346994f3c37c45f0acae101551,scotch_terrier,D:\GitWork\dog_breed\data\raw\train\7a3570346994f3c37c45f0acae101551.jpg,97
7a378a3d9b8ec957aabb276ffc94986c,west_highland_white_terrier,D:\GitWork\dog_breed\data\raw\train\7a378a3d9b8ec957aabb276ffc94986c.jpg,117
7a3c94859e26ad31c92fb520306ca793,dhole,D:\GitWork\dog_breed\data\raw\train\7a3c94859e26ad31c92fb520306ca793.jpg,37
7a4cc5606cf632ad77a2285186352aac,samoyed,D:\GitWork\dog_breed\data\raw\train\7a4cc5606cf632ad77a2285186352aac.jpg,95
7a5ac22642a9ad1ede2461cdf7d27050,english_setter,D:\GitWork\dog_breed\data\raw\train\7a5ac22642a9ad1ede2461cdf7d27050.jpg,41
7a5f80c109aa9333fcbd80dd938ceb1a,cairn,D:\GitWork\dog_breed\data\raw\train\7a5f80c109aa9333fcbd80dd938ceb1a.jpg,27
7a65d50cef0daeea553fe8bab9099d1a,irish_wolfhound,D:\GitWork\dog_breed\data\raw\train\7a65d50cef0daeea553fe8bab9099d1a.jpg,60
7a706c61554042281c1d030267a8afc9,west_highland_white_terrier,D:\GitWork\dog_breed\data\raw\train\7a706c61554042281c1d030267a8afc9.jpg,117
7a769530c761718f1ff64d9ec8e05068,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\7a769530c761718f1ff64d9ec8e05068.jpg,69
7a862931560f0bff7716b0d40d55822c,australian_terrier,D:\GitWork\dog_breed\data\raw\train\7a862931560f0bff7716b0d40d55822c.jpg,7
7a98dcbc73145a80967e0d3471706cba,blenheim_spaniel,D:\GitWork\dog_breed\data\raw\train\7a98dcbc73145a80967e0d3471706cba.jpg,14
7a9df6ffcd2ce843a928c0c704adf6d8,bedlington_terrier,D:\GitWork\dog_breed\data\raw\train\7a9df6ffcd2ce843a928c0c704adf6d8.jpg,11
7a9e285d00c9782c42e6e71c03faefea,kuvasz,D:\GitWork\dog_breed\data\raw\train\7a9e285d00c9782c42e6e71c03faefea.jpg,67
7a9f629102866bbfc0cb0fcf734172ef,norfolk_terrier,D:\GitWork\dog_breed\data\raw\train\7a9f629102866bbfc0cb0fcf734172ef.jpg,80
7aa633ff24f42d47caa54717d50bd2f7,miniature_pinscher,D:\GitWork\dog_breed\data\raw\train\7aa633ff24f42d47caa54717d50bd2f7.jpg,76
