id,breed,breed_id,image
60430a2ee9f4ed460fd54148904d8006,black-and-tan_coonhound,83,D:\GitWork\dog_breed\data\train\60430a2ee9f4ed460fd54148904d8006.jpg
6047c362f38f0cef1fc26ea7ff7df0a1,shih-tzu,5,D:\GitWork\dog_breed\data\train\6047c362f38f0cef1fc26ea7ff7df0a1.jpg
60502fbc352b32d376bc768439c9b67c,eskimo_dog,119,D:\GitWork\dog_breed\data\train\60502fbc352b32d376bc768439c9b67c.jpg
60503856d2d3ded266fe8d98fb97d8e1,curly-coated_retriever,104,D:\GitWork\dog_breed\data\train\60503856d2d3ded266fe8d98fb97d8e1.jpg
60589f1c3265c6d79fe0c6ba12009285,staffordshire_bullterrier,75,D:\GitWork\dog_breed\data\train\60589f1c3265c6d79fe0c6ba12009285.jpg
6058fb1af56e2f751260b6e97db28852,malinois,99,D:\GitWork\dog_breed\data\train\6058fb1af56e2f751260b6e97db28852.jpg
605bb5c3c8006441a932f2e880a843da,entlebucher,3,D:\GitWork\dog_breed\data\train\605bb5c3c8006441a932f2e880a843da.jpg
605f5059d620a53bec9fcbc0e0acb3a5,silky_terrier,34,D:\GitWork\dog_breed\data\train\605f5059d620a53bec9fcbc0e0acb3a5.jpg
6061a5acf8b115fcbbff09f91e683125,great_pyrenees,6,D:\GitWork\dog_breed\data\train\6061a5acf8b115fcbbff09f91e683125.jpg
60666d549888377cc4af1c64d087e5d4,basenji,8,D:\GitWork\dog_breed\data\train\60666d549888377cc4af1c64d087e5d4.jpg
606d240b00e70b88b9d7694a8082424f,basset,63,D:\GitWork\dog_breed\data\train\606d240b00e70b88b9d7694a8082424f.jpg
6071f004fc268cd480eabe456d49578a,pomeranian,7,D:\GitWork\dog_breed\data\train\6071f004fc268cd480eabe456d49578a.jpg
607af117d6e596b71476157ffde6ed8c,chow,27,D:\GitWork\dog_breed\data\train\607af117d6e596b71476157ffde6ed8c.jpg
6083f935fa48fd91a5cf778969006561,collie,41,D:\GitWork\dog_breed\data\train\6083f935fa48fd91a5cf778969006561.jpg
608daa34284981501bb9ad2443579a21,curly-coated_retriever,104,D:\GitWork\dog_breed\data\train\608daa34284981501bb9ad2443579a21.jpg
609128c7df2f937179d2c6c3e3e33f5d,staffordshire_bullterrier,75,D:\GitWork\dog_breed\data\train\609128c7df2f937179d2c6c3e3e33f5d.jpg
6093b245f9b85f0f39f9824cc0279029,old_english_sheepdog,40,D:\GitWork\dog_breed\data\train\6093b245f9b85f0f39f9824cc0279029.jpg
609a9957fa6e86d7da83deb33e737904,labrador_retriever,52,D:\GitWork\dog_breed\data\train\609a9957fa6e86d7da83deb33e737904.jpg
60a9aafef2834e389fde21293e41406b,welsh_springer_spaniel,76,D:\GitWork\dog_breed\data\train\60a9aafef2834e389fde21293e41406b.jpg
60c2bb017dc6f7277c9d2f9996cc5ad0,border_collie,103,D:\GitWork\dog_breed\data\train\60c2bb017dc6f7277c9d2f9996cc5ad0.jpg
60e3ba241646a432f7cb58490ee36dbb,pekinese,94,D:\GitWork\dog_breed\data\train\60e3ba241646a432f7cb58490ee36dbb.jpg
60e3cce8294a0eb07f089e59faa1d15a,border_terrier,31,D:\GitWork\dog_breed\data\train\60e3cce8294a0eb07f089e59faa1d15a.jpg
60e429dd1a022d087a06b71e3fbbaffc,rhodesian_ridgeback,39,D:\GitWork\dog_breed\data\train\60e429dd1a022d087a06b71e3fbbaffc.jpg
60eb88c2297910a80eb874bb36a2269e,african_hunting_dog,45,D:\GitWork\dog_breed\data\train\60eb88c2297910a80eb874bb36a2269e.jpg
60f0b8502d8a96844061d2984ecff6db,collie,41,D:\GitWork\dog_breed\data\train\60f0b8502d8a96844061d2984ecff6db.jpg
60fe89184dbf6612ca2372700ebbc890,dandie_dinmont,36,D:\GitWork\dog_breed\data\train\60fe89184dbf6612ca2372700ebbc890.jpg
60ff2c4886f7b05bd481ae404079bb03,brittany_spaniel,98,D:\GitWork\dog_breed\data\train\60ff2c4886f7b05bd481ae404079bb03.jpg
610ab8fecf64c74dae5d8927187ea968,vizsla,109,D:\GitWork\dog_breed\data\train\610ab8fecf64c74dae5d8927187ea968.jpg
610be4feab40415795ad8b34e6885bbc,lhasa,33,D:\GitWork\dog_breed\data\train\610be4feab40415795ad8b34e6885bbc.jpg
6113169adcf0d7bff4b6164ed2736d8c,bedlington_terrier,35,D:\GitWork\dog_breed\data\train\6113169adcf0d7bff4b6164ed2736d8c.jpg
6115ccf34c54bc23ec8daa15c2eb6ad4,newfoundland,32,D:\GitWork\dog_breed\data\train\6115ccf34c54bc23ec8daa15c2eb6ad4.jpg
6116e03d6a015ced423695f194cf87c6,collie,41,D:\GitWork\dog_breed\data\train\6116e03d6a015ced423695f194cf87c6.jpg
6117cc88d5b80730c90d6101977d3566,bedlington_terrier,35,D:\GitWork\dog_breed\data\train\6117cc88d5b80730c90d6101977d3566.jpg
611a30b0211c0e907c7122c5850f8246,leonberg,12,D:\GitWork\dog_breed\data\train\611a30b0211c0e907c7122c5850f8246.jpg
611ec83f787b7d931d1f0b4fad6b2405,keeshond,64,D:\GitWork\dog_breed\data\train\611ec83f787b7d931d1f0b4fad6b2405.jpg
61268d9cb5f2d80a1348abf5ce97b47c,sealyham_terrier,38,D:\GitWork\dog_breed\data\train\61268d9cb5f2d80a1348abf5ce97b47c.jpg
613069b35285c1dd5fc0acad7eea6b02,cardigan,84,D:\GitWork\dog_breed\data\train\613069b35285c1dd5fc0acad7eea6b02.jpg
613be72bc950d59e82ab02d5e260b751,basenji,8,D:\GitWork\dog_breed\data\train\613be72bc950d59e82ab02d5e260b751.jpg
613d398180856d914f6be0b341b8cc98,miniature_schnauzer,82,D:\GitWork\dog_breed\data\train\613d398180856d914f6be0b341b8cc98.jpg
613da54ceb88a1a4cd64d66307ffc92c,clumber,70,D:\GitWork\dog_breed\data\train\613da54ceb88a1a4cd64d66307ffc92c.jpg
6147a05d911e17196d026a88a22c1906,kerry_blue_terrier,57,D:\GitWork\dog_breed\data\train\6147a05d911e17196d026a88a22c1906.jpg
615f690304a7dc71e8e1a5d8086ecb20,pembroke,29,D:\GitWork\dog_breed\data\train\615f690304a7dc71e8e1a5d8086ecb20.jpg
6165570f2467fe31881a89caca859b52,great_pyrenees,6,D:\GitWork\dog_breed\data\train\6165570f2467fe31881a89caca859b52.jpg
61657cb3669e35e9c6f4f56b4e50bb6f,labrador_retriever,52,D:\GitWork\dog_breed\data\train\61657cb3669e35e9c6f4f56b4e50bb6f.jpg
61664c4d0be465a085b11a1cd36be3b1,brittany_spaniel,98,D:\GitWork\dog_breed\data\train\61664c4d0be465a085b11a1cd36be3b1.jpg
616ad943c7574a20b90e93fa0a61a21e,toy_terrier,77,D:\GitWork\dog_breed\data\train\616ad943c7574a20b90e93fa0a61a21e.jpg
616d856ae608a00523d0b39f0a40d264,irish_setter,37,D:\GitWork\dog_breed\data\train\616d856ae608a00523d0b39f0a40d264.jpg
6172bf156eeabf8e45f1681effe6db17,siberian_husky,24,D:\GitWork\dog_breed\data\train\6172bf156eeabf8e45f1681effe6db17.jpg
617a97ed0fd13dc98209c2d9db544d8b,sealyham_terrier,38,D:\GitWork\dog_breed\data\train\617a97ed0fd13dc98209c2d9db544d8b.jpg
617de2873f3813fea2a288d88de7f818,bouvier_des_flandres,44,D:\GitWork\dog_breed\data\train\617de2873f3813fea2a288d88de7f818.jpg
618e1ed235d990ecd84757ab3e8ec149,irish_water_spaniel,81,D:\GitWork\dog_breed\data\train\618e1ed235d990ecd84757ab3e8ec149.jpg
6190f035170a14652b0b1942cb12c954,australian_terrier,16,D:\GitWork\dog_breed\data\train\6190f035170a14652b0b1942cb12c954.jpg
6192909376bd28cd7b82ced40acf3330,norfolk_terrier,54,D:\GitWork\dog_breed\data\train\6192909376bd28cd7b82ced40acf3330.jpg
619a4aa6eb94117557fa13d2cdeeced4,samoyed,9,D:\GitWork\dog_breed\data\train\619a4aa6eb94117557fa13d2cdeeced4.jpg
61a539c83284c4c13be2b0029d2490e2,cocker_spaniel,95,D:\GitWork\dog_breed\data\train\61a539c83284c4c13be2b0029d2490e2.jpg
61abe4213b98bd50ec0e6439d34bb724,kuvasz,105,D:\GitWork\dog_breed\data\train\61abe4213b98bd50ec0e6439d34bb724.jpg
61b436370071bc7c7d26a9482c4f2514,standard_poodle,73,D:\GitWork\dog_breed\data\train\61b436370071bc7c7d26a9482c4f2514.jpg
61c2aa6e1b99275cdb2281f392dc47a8,ibizan_hound,30,D:\GitWork\dog_breed\data\train\61c2aa6e1b99275cdb2281f392dc47a8.jpg
61c3e70be1930932e4d24135ea0881c7,clumber,70,D:\GitWork\dog_breed\data\train\61c3e70be1930932e4d24135ea0881c7.jpg
61c63f61e39b32ce3a1be68c1b252006,west_highland_white_terrier,65,D:\GitWork\dog_breed\data\train\61c63f61e39b32ce3a1be68c1b252006.jpg
61c915a4460bc188b3524dfd8746db67,pomeranian,7,D:\GitWork\dog_breed\data\train\61c915a4460bc188b3524dfd8746db67.jpg
61cb6ff2047f630e9b39fe328dd6ff8b,appenzeller,80,D:\GitWork\dog_breed\data\train\61cb6ff2047f630e9b39fe328dd6ff8b.jpg
61cbb86183b0c0253b3aa2fb234b8776,norwegian_elkhound,25,D:\GitWork\dog_breed\data\train\61cbb86183b0c0253b3aa2fb234b8776.jpg
61cf8e700e9414a071a03ebc6abe397d,black-and-tan_coonhound,83,D:\GitWork\dog_breed\data\train\61cf8e700e9414a071a03ebc6abe397d.jpg
61d4222fa93848e18d1e9f39e9644c48,weimaraner,48,D:\GitWork\dog_breed\data\train\61d4222fa93848e18d1e9f39e9644c48.jpg
61e259f889548a4cfd3ffc5258de2a60,boxer,91,D:\GitWork\dog_breed\data\train\61e259f889548a4cfd3ffc5258de2a60.jpg
61eac66456c44895c40b409eaaf60882,shetland_sheepdog,86,D:\GitWork\dog_breed\data\train\61eac66456c44895c40b409eaaf60882.jpg
61ed92e20581e6de8e009209ef7a7cad,cocker_spaniel,95,D:\GitWork\dog_breed\data\train\61ed92e20581e6de8e009209ef7a7cad.jpg
61ee3e61d002e571a3066ab8aacfad0c,toy_terrier,77,D:\GitWork\dog_breed\data\train\61ee3e61d002e571a3066ab8aacfad0c.jpg
61f405ff25ed2f1f65fad6f20b61dbc0,brabancon_griffon,116,D:\GitWork\dog_breed\data\train\61f405ff25ed2f1f65fad6f20b61dbc0.jpg
61f663ab9aa9c3cc41f207be4d4fd9e9,greater_swiss_mountain_dog,61,D:\GitWork\dog_breed\data\train\61f663ab9aa9c3cc41f207be4d4fd9e9.jpg
61fab186c726e3f0ac1965c0e38d4a0f,blenheim_spaniel,17,D:\GitWork\dog_breed\data\train\61fab186c726e3f0ac1965c0e38d4a0f.jpg
61fca65e5c0f5ae5ef7977ade431ee20,samoyed,9,D:\GitWork\dog_breed\data\train\61fca65e5c0f5ae5ef7977ade431ee20.jpg
620ac8fd7f604d91ee5692694dcee6e3,komondor,117,D:\GitWork\dog_breed\data\train\620ac8fd7f604d91ee5692694dcee6e3.jpg
620b205a4bd7187bb21eb58c8be588f1,shetland_sheepdog,86,D:\GitWork\dog_breed\data\train\620b205a4bd7187bb21eb58c8be588f1.jpg
620bbfec2c99721f405a117443d93b98,otterhound,114,D:\GitWork\dog_breed\data\train\620bbfec2c99721f405a117443d93b98.jpg
620fed62a97ba641d6850f1a7eebaf41,african_hunting_dog,45,D:\GitWork\dog_breed\data\train\620fed62a97ba641d6850f1a7eebaf41.jpg
621a386b133d73ad65e03a028eff0da9,giant_schnauzer,112,D:\GitWork\dog_breed\data\train\621a386b133d73ad65e03a028eff0da9.jpg
6221f876c6b1ced504ae63f761a21061,kuvasz,105,D:\GitWork\dog_breed\data\train\6221f876c6b1ced504ae63f761a21061.jpg
622a6eba59750136b80c8f20047aae58,sussex_spaniel,78,D:\GitWork\dog_breed\data\train\622a6eba59750136b80c8f20047aae58.jpg
622f0b4067275a67f8471b2e945e21e0,black-and-tan_coonhound,83,D:\GitWork\dog_breed\data\train\622f0b4067275a67f8471b2e945e21e0.jpg
623024eeaa4b47f5e9bb91b1e66bd555,airedale,10,D:\GitWork\dog_breed\data\train\623024eeaa4b47f5e9bb91b1e66bd555.jpg
623b2fb2677dd95ef450d9cac3995bc4,chow,27,D:\GitWork\dog_breed\data\train\623b2fb2677dd95ef450d9cac3995bc4.jpg
62516296f5e073a761cf2d1de56518b3,bull_mastiff,92,D:\GitWork\dog_breed\data\train\62516296f5e073a761cf2d1de56518b3.jpg
625402e42292d1f8ae61e138894559a6,saint_bernard,51,D:\GitWork\dog_breed\data\train\625402e42292d1f8ae61e138894559a6.jpg
625998b56406aad405e933d3a16539cf,boxer,91,D:\GitWork\dog_breed\data\train\625998b56406aad405e933d3a16539cf.jpg
625ff10f472290f567bc57641c8409dc,old_english_sheepdog,40,D:\GitWork\dog_breed\data\train\625ff10f472290f567bc57641c8409dc.jpg
62608b3893c4a80887dbc193ceff5e84,bloodhound,49,D:\GitWork\dog_breed\data\train\62608b3893c4a80887dbc193ceff5e84.jpg
62625be96962131cea22c09624d4bb87,malinois,99,D:\GitWork\dog_breed\data\train\62625be96962131cea22c09624d4bb87.jpg
62759db195cd415727d87d344726f5ea,tibetan_mastiff,110,D:\GitWork\dog_breed\data\train\62759db195cd415727d87d344726f5ea.jpg
628b789b1cb9ce81161f669669b1dc4e,entlebucher,3,D:\GitWork\dog_breed\data\train\628b789b1cb9ce81161f669669b1dc4e.jpg
6297e6f48a05e7955056ee6e68b23622,french_bulldog,108,D:\GitWork\dog_breed\data\train\6297e6f48a05e7955056ee6e68b23622.jpg
62996847d0675dced50ffb5fbe0e86d8,pekinese,94,D:\GitWork\dog_breed\data\train\62996847d0675dced50ffb5fbe0e86d8.jpg
629ed73370fab80a7834b8193bcca3e8,eskimo_dog,119,D:\GitWork\dog_breed\data\train\629ed73370fab80a7834b8193bcca3e8.jpg
62a5a90155e6358b980d951612a79e45,chow,27,D:\GitWork\dog_breed\data\train\62a5a90155e6358b980d951612a79e45.jpg
62a94b0c0c0c3ecf7015868f6bd392a2,shih-tzu,5,D:\GitWork\dog_breed\data\train\62a94b0c0c0c3ecf7015868f6bd392a2.jpg
62aa099e49cf22346de445e1d1d1d091,otterhound,114,D:\GitWork\dog_breed\data\train\62aa099e49cf22346de445e1d1d1d091.jpg
62ac0e5178cfec454dfe0b804b42c420,lhasa,33,D:\GitWork\dog_breed\data\train\62ac0e5178cfec454dfe0b804b42c420.jpg
62b183c7911013ede0b56a4f9184e32e,mexican_hairless,71,D:\GitWork\dog_breed\data\train\62b183c7911013ede0b56a4f9184e32e.jpg
62b8bd540033bff986fe0690d710feee,norfolk_terrier,54,D:\GitWork\dog_breed\data\train\62b8bd540033bff986fe0690d710feee.jpg
62b930bc746b25a1a68518194c0ef059,chihuahua,106,D:\GitWork\dog_breed\data\train\62b930bc746b25a1a68518194c0ef059.jpg
62d2ba5285d382f21cae068bdc4b5afa,cardigan,84,D:\GitWork\dog_breed\data\train\62d2ba5285d382f21cae068bdc4b5afa.jpg
62d8924776e3a6842ab24f86fe866677,labrador_retriever,52,D:\GitWork\dog_breed\data\train\62d8924776e3a6842ab24f86fe866677.jpg
62e1c3e30c841ec096e7b791a14578c9,japanese_spaniel,15,D:\GitWork\dog_breed\data\train\62e1c3e30c841ec096e7b791a14578c9.jpg
62e486758df361fb4dd2748e57924737,lakeland_terrier,20,D:\GitWork\dog_breed\data\train\62e486758df361fb4dd2748e57924737.jpg
62ed7b73d7cbc37d2e4415e22c43180f,leonberg,12,D:\GitWork\dog_breed\data\train\62ed7b73d7cbc37d2e4415e22c43180f.jpg
62f005564f45f5c4ee3d2ad3a2603a48,clumber,70,D:\GitWork\dog_breed\data\train\62f005564f45f5c4ee3d2ad3a2603a48.jpg
62f6caea97d8f4602874c432a6b8189b,vizsla,109,D:\GitWork\dog_breed\data\train\62f6caea97d8f4602874c432a6b8189b.jpg
62f99c152e3fec1693820120e1c361e7,rhodesian_ridgeback,39,D:\GitWork\dog_breed\data\train\62f99c152e3fec1693820120e1c361e7.jpg
62fafcfb15356f723cdf6de553e83efd,german_shepherd,111,D:\GitWork\dog_breed\data\train\62fafcfb15356f723cdf6de553e83efd.jpg
62fded7400b95ead880f6f7ab61be90a,cardigan,84,D:\GitWork\dog_breed\data\train\62fded7400b95ead880f6f7ab61be90a.jpg
63021bfb22038c0e4095ada8cf691b76,borzoi,93,D:\GitWork\dog_breed\data\train\63021bfb22038c0e4095ada8cf691b76.jpg
6303f0031311416e196722c1e41be433,airedale,10,D:\GitWork\dog_breed\data\train\6303f0031311416e196722c1e41be433.jpg
6305b890b2eaa191700137b7f14e6fee,lakeland_terrier,20,D:\GitWork\dog_breed\data\train\6305b890b2eaa191700137b7f14e6fee.jpg
63187daede73dbcd086e098ca8461398,wire-haired_fox_terrier,56,D:\GitWork\dog_breed\data\train\63187daede73dbcd086e098ca8461398.jpg
63276d487001f4bed29f4e2713f87d23,norwegian_elkhound,25,D:\GitWork\dog_breed\data\train\63276d487001f4bed29f4e2713f87d23.jpg
632e8ef55138a10cdcf56a7bd1e125f4,boston_bull,42,D:\GitWork\dog_breed\data\train\632e8ef55138a10cdcf56a7bd1e125f4.jpg
6338aedbf9de0ccbc208bdc99f8f2431,ibizan_hound,30,D:\GitWork\dog_breed\data\train\6338aedbf9de0ccbc208bdc99f8f2431.jpg
633c2b66550cb435414b8f5a2837b0f5,black-and-tan_coonhound,83,D:\GitWork\dog_breed\data\train\633c2b66550cb435414b8f5a2837b0f5.jpg
633f5c9024dc628fb603e42dcc796000,pembroke,29,D:\GitWork\dog_breed\data\train\633f5c9024dc628fb603e42dcc796000.jpg
6342835fdefefa74d102b4716a151c88,weimaraner,48,D:\GitWork\dog_breed\data\train\6342835fdefefa74d102b4716a151c88.jpg
6349085833463f42eaddbc9a9550fe1c,vizsla,109,D:\GitWork\dog_breed\data\train\6349085833463f42eaddbc9a9550fe1c.jpg
635be4b6142d448a3dbaf430b3a990a0,saint_bernard,51,D:\GitWork\dog_breed\data\train\635be4b6142d448a3dbaf430b3a990a0.jpg
635f88581f8c90937e983ab98708430f,dingo,72,D:\GitWork\dog_breed\data\train\635f88581f8c90937e983ab98708430f.jpg
6366e33e378df764b143dbae6809b756,beagle,14,D:\GitWork\dog_breed\data\train\6366e33e378df764b143dbae6809b756.jpg
63696c0486f6ec3eb1395ecb7288bb15,komondor,117,D:\GitWork\dog_breed\data\train\63696c0486f6ec3eb1395ecb7288bb15.jpg
6369e971e2913e63c674ad94393aedda,vizsla,109,D:\GitWork\dog_breed\data\train\6369e971e2913e63c674ad94393aedda.jpg
636aa6a1709f0a15664ce15d0fb70128,shih-tzu,5,D:\GitWork\dog_breed\data\train\636aa6a1709f0a15664ce15d0fb70128.jpg
6377bbada02c051ff2a7f17c5fb956d5,eskimo_dog,119,D:\GitWork\dog_breed\data\train\6377bbada02c051ff2a7f17c5fb956d5.jpg
63a23dacecac1bc1bdb3faf77291220a,eskimo_dog,119,D:\GitWork\dog_breed\data\train\63a23dacecac1bc1bdb3faf77291220a.jpg
63aa22cfbcdf6637ce75d8bfd16f4dc7,pug,26,D:\GitWork\dog_breed\data\train\63aa22cfbcdf6637ce75d8bfd16f4dc7.jpg
63c2fe18c2d62be4cc89e56b36cf9879,mexican_hairless,71,D:\GitWork\dog_breed\data\train\63c2fe18c2d62be4cc89e56b36cf9879.jpg
63d1b332f937aa0de02a3d714c31fd8b,border_terrier,31,D:\GitWork\dog_breed\data\train\63d1b332f937aa0de02a3d714c31fd8b.jpg
63d24a9c95580f65f56f0d13ff4fe829,australian_terrier,16,D:\GitWork\dog_breed\data\train\63d24a9c95580f65f56f0d13ff4fe829.jpg
63d413f73e1e8de516fce933245277d7,malinois,99,D:\GitWork\dog_breed\data\train\63d413f73e1e8de516fce933245277d7.jpg
63dd3e15f7fe4b3b3e9a69530e8d36b3,basset,63,D:\GitWork\dog_breed\data\train\63dd3e15f7fe4b3b3e9a69530e8d36b3.jpg
63e090e41e4855170f3cb8173d164529,saint_bernard,51,D:\GitWork\dog_breed\data\train\63e090e41e4855170f3cb8173d164529.jpg
63efa5f25bfaffdad154c8ac66d898a6,greater_swiss_mountain_dog,61,D:\GitWork\dog_breed\data\train\63efa5f25bfaffdad154c8ac66d898a6.jpg
63fec13ea3eaa16965a4a641fc27b7cf,ibizan_hound,30,D:\GitWork\dog_breed\data\train\63fec13ea3eaa16965a4a641fc27b7cf.jpg
64051f48863887c4f01f0cae1712cd47,komondor,117,D:\GitWork\dog_breed\data\train\64051f48863887c4f01f0cae1712cd47.jpg
640d7772bb47125fb112780ce334d466,standard_schnauzer,100,D:\GitWork\dog_breed\data\train\640d7772bb47125fb112780ce334d466.jpg
640f1942cd5d5217e6b54ab52616b964,dhole,85,D:\GitWork\dog_breed\data\train\640f1942cd5d5217e6b54ab52616b964.jpg
64120ce3d788428bc3e3ff6c0ee04ac2,lhasa,33,D:\GitWork\dog_breed\data\train\64120ce3d788428bc3e3ff6c0ee04ac2.jpg
6414f74e7f59cce0844799cf3bc4242b,rhodesian_ridgeback,39,D:\GitWork\dog_breed\data\train\6414f74e7f59cce0844799cf3bc4242b.jpg
64165d1ac4df6deb6203368c92b8124e,miniature_pinscher,18,D:\GitWork\dog_breed\data\train\64165d1ac4df6deb6203368c92b8124e.jpg
64177936eae266acaa2974bcd9bb654d,rottweiler,87,D:\GitWork\dog_breed\data\train\64177936eae266acaa2974bcd9bb654d.jpg
6421c5d038254801f8bea318e2b52817,dingo,72,D:\GitWork\dog_breed\data\train\6421c5d038254801f8bea318e2b52817.jpg
64283751bf79597e6c380f20483e0acf,groenendael,60,D:\GitWork\dog_breed\data\train\64283751bf79597e6c380f20483e0acf.jpg
642a4af32a1f838e68c9ff97de4d8500,borzoi,93,D:\GitWork\dog_breed\data\train\642a4af32a1f838e68c9ff97de4d8500.jpg
6436d3e3d1473b9a30eaf81c11a20622,sealyham_terrier,38,D:\GitWork\dog_breed\data\train\6436d3e3d1473b9a30eaf81c11a20622.jpg
643a4dc357ee0066f1994cc9d59b9af4,rhodesian_ridgeback,39,D:\GitWork\dog_breed\data\train\643a4dc357ee0066f1994cc9d59b9af4.jpg
643b53a4ca7b26291c05a265a53153ee,entlebucher,3,D:\GitWork\dog_breed\data\train\643b53a4ca7b26291c05a265a53153ee.jpg
6443a2914f8066fceb43bdaf97e1aba4,airedale,10,D:\GitWork\dog_breed\data\train\6443a2914f8066fceb43bdaf97e1aba4.jpg
644b20efdc7375c268aa32c7b79d0b41,vizsla,109,D:\GitWork\dog_breed\data\train\644b20efdc7375c268aa32c7b79d0b41.jpg
64595bed80b1d933f241ed3676f99d53,saluki,21,D:\GitWork\dog_breed\data\train\64595bed80b1d933f241ed3676f99d53.jpg
645b77026d28ed168ce9324c0de9ba78,miniature_pinscher,18,D:\GitWork\dog_breed\data\train\645b77026d28ed168ce9324c0de9ba78.jpg
645c27a9ac90d16476106d25db5c18ba,vizsla,109,D:\GitWork\dog_breed\data\train\645c27a9ac90d16476106d25db5c18ba.jpg
645dcbaa43083fbb561f9ed582d1c556,chow,27,D:\GitWork\dog_breed\data\train\645dcbaa43083fbb561f9ed582d1c556.jpg
64644021b0fc03719953cb793ff920f5,pomeranian,7,D:\GitWork\dog_breed\data\train\64644021b0fc03719953cb793ff920f5.jpg
646748df308394b13010087e6c158066,groenendael,60,D:\GitWork\dog_breed\data\train\646748df308394b13010087e6c158066.jpg
64684514366ddd73a109ad635f6f0148,newfoundland,32,D:\GitWork\dog_breed\data\train\64684514366ddd73a109ad635f6f0148.jpg
64823d438ff897c9a8888571e5b0bb2f,briard,118,D:\GitWork\dog_breed\data\train\64823d438ff897c9a8888571e5b0bb2f.jpg
6485a03e52b82371893d26e3119514f3,maltese_dog,1,D:\GitWork\dog_breed\data\train\6485a03e52b82371893d26e3119514f3.jpg
6487f0f5886fa4e46ef422d8069acb8d,pug,26,D:\GitWork\dog_breed\data\train\6487f0f5886fa4e46ef422d8069acb8d.jpg
648a8e6fb6ce37317220f1f5bdb46fdd,mexican_hairless,71,D:\GitWork\dog_breed\data\train\648a8e6fb6ce37317220f1f5bdb46fdd.jpg
648d5aa62cd1d3d2f264133ccd78fed0,blenheim_spaniel,17,D:\GitWork\dog_breed\data\train\648d5aa62cd1d3d2f264133ccd78fed0.jpg
6496959bd5a27de3cb15e771ca2ae7b3,pug,26,D:\GitWork\dog_breed\data\train\6496959bd5a27de3cb15e771ca2ae7b3.jpg
649bd8654c22611e7e4912d58249cb47,labrador_retriever,52,D:\GitWork\dog_breed\data\train\649bd8654c22611e7e4912d58249cb47.jpg
64b270ba08308fbf74b8a91e256bd666,collie,41,D:\GitWork\dog_breed\data\train\64b270ba08308fbf74b8a91e256bd666.jpg
64b92a6c48582314c9bad5454201c402,australian_terrier,16,D:\GitWork\dog_breed\data\train\64b92a6c48582314c9bad5454201c402.jpg
64ca742354bf2d730cd7100653b12bec,sussex_spaniel,78,D:\GitWork\dog_breed\data\train\64ca742354bf2d730cd7100653b12bec.jpg
64d5871c4169a52fcaf945e2aa874bcf,maltese_dog,1,D:\GitWork\dog_breed\data\train\64d5871c4169a52fcaf945e2aa874bcf.jpg
64d840b8b3948c5ffd8644b1539f5c00,silky_terrier,34,D:\GitWork\dog_breed\data\train\64d840b8b3948c5ffd8644b1539f5c00.jpg
64d8c521cda2eeb0362a910c03407bdb,borzoi,93,D:\GitWork\dog_breed\data\train\64d8c521cda2eeb0362a910c03407bdb.jpg
64dc08b62ca43902fd897d4827f43c26,irish_wolfhound,19,D:\GitWork\dog_breed\data\train\64dc08b62ca43902fd897d4827f43c26.jpg
64dd586a1d08937d20618233df2e5dbc,lhasa,33,D:\GitWork\dog_breed\data\train\64dd586a1d08937d20618233df2e5dbc.jpg
64e8d146615645ec07587b6cd8f03f32,english_setter,55,D:\GitWork\dog_breed\data\train\64e8d146615645ec07587b6cd8f03f32.jpg
64e91949a0a3cf6997e9017f9524eac5,groenendael,60,D:\GitWork\dog_breed\data\train\64e91949a0a3cf6997e9017f9524eac5.jpg
64edd302740d9388bcf6a81c2b2ed31b,ibizan_hound,30,D:\GitWork\dog_breed\data\train\64edd302740d9388bcf6a81c2b2ed31b.jpg
64fb6f3f5c3b545a9be92985b5fda3a7,bernese_mountain_dog,4,D:\GitWork\dog_breed\data\train\64fb6f3f5c3b545a9be92985b5fda3a7.jpg
64fe508bc7626f6e0bdfbde3089d7cc0,cocker_spaniel,95,D:\GitWork\dog_breed\data\train\64fe508bc7626f6e0bdfbde3089d7cc0.jpg
6503d3800607b046fceaf85348c930d2,curly-coated_retriever,104,D:\GitWork\dog_breed\data\train\6503d3800607b046fceaf85348c930d2.jpg
6503f802e8faf7823db3f36554bc107e,greater_swiss_mountain_dog,61,D:\GitWork\dog_breed\data\train\6503f802e8faf7823db3f36554bc107e.jpg
650894e4ebb42cb077041f5a058cee0e,walker_hound,113,D:\GitWork\dog_breed\data\train\650894e4ebb42cb077041f5a058cee0e.jpg
650953565013848ff55db2f2dbde0888,yorkshire_terrier,59,D:\GitWork\dog_breed\data\train\650953565013848ff55db2f2dbde0888.jpg
650b996cdb1d0509ae82fbdfc1296814,basset,63,D:\GitWork\dog_breed\data\train\650b996cdb1d0509ae82fbdfc1296814.jpg
650f3b9a0296ea8d4f2609e90a9f243b,curly-coated_retriever,104,D:\GitWork\dog_breed\data\train\650f3b9a0296ea8d4f2609e90a9f243b.jpg
6511c5a54484e8e9fe30f838d0da8450,shetland_sheepdog,86,D:\GitWork\dog_breed\data\train\6511c5a54484e8e9fe30f838d0da8450.jpg
65194fb265447aebcd3017705d04136f,entlebucher,3,D:\GitWork\dog_breed\data\train\65194fb265447aebcd3017705d04136f.jpg
